timestamp,operation,status_code,latency_ms
2026-08-13T17:47:30.948544514Z,write,201,15.475
2026-08-13T17:47:30.927274958Z,read,200,37.694
2026-08-13T17:47:30.933542683Z,read,200,33.200
2026-08-13T17:47:30.933624007Z,read,200,33.479
2026-08-13T17:47:30.94801027Z,read,200,20.291
2026-08-13T17:47:30.945934485Z,read,200,22.939
2026-08-13T17:47:30.949847413Z,read,200,19.521
2026-08-13T17:47:30.957807714Z,read,200,12.156
2026-08-13T17:47:30.950693318Z,read,200,20.164
2026-08-13T17:47:30.934243458Z,read,200,38.513
2026-08-13T17:47:30.929509422Z,read,200,43.451
2026-08-13T17:47:30.932623821Z,read,200,40.622
2026-08-13T17:47:30.936064738Z,read,200,37.242
2026-08-13T17:47:30.961437009Z,read,200,12.025
2026-08-13T17:47:30.96068583Z,read,200,14.209
2026-08-13T17:47:30.964033818Z,read,200,11.217
2026-08-13T17:47:30.947200984Z,read,200,29.592
2026-08-13T17:47:30.948702333Z,read,200,28.537
2026-08-13T17:47:30.960786084Z,read,200,17.237
2026-08-13T17:47:30.949912879Z,read,200,28.646
2026-08-13T17:47:30.952701965Z,read,200,26.077
2026-08-13T17:47:30.966766527Z,write,201,20.822
2026-08-13T17:47:30.965005697Z,read,200,23.088
2026-08-13T17:47:30.967116493Z,read,200,24.171
2026-08-13T17:47:30.968895378Z,write,201,27.050
2026-08-13T17:47:30.977258827Z,write,201,22.938
2026-08-13T17:47:30.970875497Z,write,201,29.356
2026-08-13T17:47:30.972776359Z,write,201,28.031
2026-08-13T17:47:30.969387208Z,write,201,31.503
2026-08-13T17:47:30.978042506Z,write,201,25.618
2026-08-13T17:47:30.978796543Z,write,201,25.647
2026-08-13T17:47:30.972972816Z,read,200,33.655
2026-08-13T17:47:30.973315851Z,read,200,33.680
2026-08-13T17:47:30.968315661Z,read,200,38.794
2026-08-13T17:47:30.974907236Z,read,200,32.589
2026-08-13T17:47:30.973257075Z,read,200,34.822
2026-08-13T17:47:30.978572038Z,read,200,31.530
2026-08-13T17:47:30.975262703Z,read,200,35.268
2026-08-13T17:47:30.988110111Z,read,200,22.631
2026-08-13T17:47:30.969977267Z,read,200,41.469
2026-08-13T17:47:30.973473205Z,read,200,39.081
2026-08-13T17:47:30.995978098Z,write,201,17.544
2026-08-13T17:47:30.987612757Z,read,200,25.842
2026-08-13T17:47:31.003721519Z,write,201,12.897
2026-08-13T17:47:30.976805096Z,read,200,41.225
2026-08-13T17:47:30.991301515Z,read,200,26.749
2026-08-13T17:47:31.000821469Z,read,200,20.018
2026-08-13T17:47:31.000220174Z,read,200,20.939
2026-08-13T17:47:31.004464676Z,write,201,17.981
2026-08-13T17:47:31.000241772Z,read,200,22.207
2026-08-13T17:47:31.00089941Z,read,200,21.620
2026-08-13T17:47:31.010550914Z,write,201,12.924
2026-08-13T17:47:31.007012427Z,read,200,17.765
2026-08-13T17:47:31.007506962Z,read,200,22.697
2026-08-13T17:47:31.010114566Z,read,200,20.703
2026-08-13T17:47:31.013588609Z,write,201,17.320
2026-08-13T17:47:31.018060942Z,read,200,14.055
2026-08-13T17:47:31.007119182Z,read,200,25.640
2026-08-13T17:47:31.010750852Z,read,200,22.092
2026-08-13T17:47:31.021196858Z,write,201,19.562
2026-08-13T17:47:31.011458889Z,read,200,31.559
2026-08-13T17:47:31.01353344Z,read,200,29.751
2026-08-13T17:47:31.008092698Z,read,200,37.081
2026-08-13T17:47:31.016747402Z,read,200,28.429
2026-08-13T17:47:31.006642829Z,read,200,38.614
2026-08-13T17:47:31.012566801Z,read,200,32.701
2026-08-13T17:47:31.022458552Z,read,200,25.960
2026-08-13T17:47:31.018059466Z,read,200,30.869
2026-08-13T17:47:31.024795849Z,write,201,24.694
2026-08-13T17:47:31.020881513Z,write,201,29.147
2026-08-13T17:47:31.022537823Z,write,201,27.565
2026-08-13T17:47:31.030924055Z,write,201,19.273
2026-08-13T17:47:31.045201914Z,read,200,7.846
2026-08-13T17:47:31.045275716Z,read,200,7.842
2026-08-13T17:47:31.030838536Z,write,201,22.365
2026-08-13T17:47:31.022457927Z,read,200,30.808
2026-08-13T17:47:31.048942247Z,read,200,4.375
