timestamp,operation,status_code,latency_ms
2026-08-17T16:18:15.224621872Z,write,201,36.222
2026-08-17T16:18:15.242723065Z,write,201,20.090
2026-08-17T16:18:15.233097804Z,read,200,31.746
2026-08-17T16:18:15.241210454Z,write,201,31.101
2026-08-17T16:18:15.250202747Z,read,200,25.576
2026-08-17T16:18:15.239088905Z,read,200,37.000
2026-08-17T16:18:15.234715713Z,read,200,41.518
2026-08-17T16:18:15.229324637Z,read,200,47.207
2026-08-17T16:18:15.248079746Z,read,200,29.539
2026-08-17T16:18:15.241829207Z,read,200,36.319
2026-08-17T16:18:15.236840698Z,read,200,42.113
2026-08-17T16:18:15.250926667Z,read,200,28.116
2026-08-17T16:18:15.260486733Z,read,200,21.188
2026-08-17T16:18:15.260546334Z,write,201,22.016
2026-08-17T16:18:15.255855733Z,read,200,26.940
2026-08-17T16:18:15.24298721Z,read,200,40.008
2026-08-17T16:18:15.256260434Z,write,201,30.898
2026-08-17T16:18:15.272349812Z,write,201,38.196
2026-08-17T16:18:15.260637213Z,read,200,52.442
2026-08-17T16:18:15.276546378Z,write,201,37.119
2026-08-17T16:18:15.283007936Z,read,200,31.475
2026-08-17T16:18:15.275815032Z,write,201,38.864
2026-08-17T16:18:15.260796901Z,read,200,56.128
2026-08-17T16:18:15.278162517Z,read,200,38.849
2026-08-17T16:18:15.276253962Z,write,201,41.458
2026-08-17T16:18:15.277786369Z,write,201,40.049
2026-08-17T16:18:15.276111111Z,write,201,41.793
2026-08-17T16:18:15.260869696Z,read,200,62.672
2026-08-17T16:18:15.2628332Z,read,200,61.570
2026-08-17T16:18:15.260717887Z,read,200,64.922
2026-08-17T16:18:15.264863454Z,read,200,60.818
2026-08-17T16:18:15.282827969Z,write,201,44.117
2026-08-17T16:18:15.27905404Z,read,200,49.426
2026-08-17T16:18:15.282579085Z,read,200,46.876
2026-08-17T16:18:15.278968609Z,read,200,53.924
2026-08-17T16:18:15.281696136Z,read,200,59.059
2026-08-17T16:18:15.316943953Z,read,200,25.424
2026-08-17T16:18:15.287241152Z,read,200,59.723
2026-08-17T16:18:15.313174581Z,write,201,42.251
2026-08-17T16:18:15.317738996Z,write,201,37.801
2026-08-17T16:18:15.313815519Z,write,201,44.960
2026-08-17T16:18:15.314692694Z,read,200,49.444
2026-08-17T16:18:15.317845271Z,read,200,46.463
2026-08-17T16:18:15.328508478Z,write,201,37.157
2026-08-17T16:18:15.325669752Z,write,201,43.174
2026-08-17T16:18:15.326971146Z,write,201,42.090
2026-08-17T16:18:15.325698411Z,write,201,44.089
2026-08-17T16:18:15.323566924Z,read,200,46.466
2026-08-17T16:18:15.317913465Z,read,200,52.884
2026-08-17T16:18:15.314503758Z,read,200,57.040
2026-08-17T16:18:15.317021683Z,read,200,55.330
2026-08-17T16:18:15.324429821Z,read,200,48.014
2026-08-17T16:18:15.310587011Z,read,200,62.068
2026-08-17T16:18:15.340799093Z,write,201,33.881
2026-08-17T16:18:15.329471968Z,read,200,47.557
2026-08-17T16:18:15.332916304Z,read,200,46.084
2026-08-17T16:18:15.342408811Z,write,201,43.719
2026-08-17T16:18:15.347005256Z,write,201,39.266
2026-08-17T16:18:15.364176744Z,write,201,28.897
2026-08-17T16:18:15.369101802Z,write,201,27.422
2026-08-17T16:18:15.355455239Z,read,200,44.545
2026-08-17T16:18:15.368965901Z,write,201,33.068
2026-08-17T16:18:15.35555488Z,read,200,48.197
2026-08-17T16:18:15.36569064Z,read,200,40.003
2026-08-17T16:18:15.379028879Z,write,201,31.532
2026-08-17T16:18:15.371559648Z,read,200,45.172
2026-08-17T16:18:15.370812445Z,read,200,46.466
2026-08-17T16:18:15.377079271Z,read,200,40.429
2026-08-17T16:18:15.369811376Z,read,200,47.896
2026-08-17T16:18:15.372367261Z,read,200,46.170
2026-08-17T16:18:15.364323054Z,read,200,54.490
2026-08-17T16:18:15.386284285Z,read,200,32.739
2026-08-17T16:18:15.386159637Z,read,200,36.009
2026-08-17T16:18:15.372453982Z,read,200,51.258
2026-08-17T16:18:15.400068645Z,write,201,26.716
2026-08-17T16:18:15.393100972Z,read,200,35.656
2026-08-17T16:18:15.374699869Z,read,200,55.076
2026-08-17T16:18:15.372671239Z,read,200,58.417
2026-08-17T16:18:15.370047987Z,read,200,63.491
